event_name,event_date,event_time,event_loc
KBO + 두산 + KT ,2020.08.16 (일),17:00 ,서울 잠실 야구장 
KBO + LG + KIA ,2020.08.18 (화),18:30 ,서울 잠실 야구장 
KBO + LG + KIA ,2020.08.19 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + LG ,2020.08.20 (목),18:30 ,서울고척스카이돔 
KBO + 두산 + 롯데 ,2020.08.20 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + LG ,2020.08.21 (금),18:30 ,서울고척스카이돔 
KBO + 두산 + 롯데 ,2020.08.21 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2020.08.22 (토),18:00 ,서울고척스카이돔 
KBO + LG + 한화 ,2020.08.22 (토),18:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2020.08.23 (일),17:00 ,서울고척스카이돔 
KBO + LG + 한화 ,2020.08.23 (일),17:00 ,서울 잠실 야구장 
KBO + LG + 한화 ,2020.08.24 (월),18:30 ,서울 잠실 야구장 
KBO + 두산 + KIA ,2020.08.25 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + KIA ,2020.08.26 (수),18:30 ,서울 잠실 야구장 
KBO + LG + KT ,2020.08.27 (목),18:30 ,서울 잠실 야구장 
KBO + LG + KT ,2020.08.28 (금),18:30 ,서울 잠실 야구장 
KBO + LG + 두산 ,2020.08.29 (토),18:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 삼성 ,2020.08.29 (토),18:00 ,서울고척스카이돔 
KBO + LG + 두산 ,2020.08.30 (일),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 삼성 ,2020.08.30 (일),17:00 ,서울고척스카이돔 
KBO + 두산 + 한화 ,2020.09.01 (화),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + NC ,2020.09.01 (화),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + NC ,2020.09.02 (수),18:30 ,서울고척스카이돔 
KBO + 두산 + 한화 ,2020.09.02 (수),18:30 ,서울 잠실 야구장 
KBO + LG + NC ,2020.09.03 (목),18:30 ,서울 잠실 야구장 
KBO + LG + NC ,2020.09.04 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KT ,2020.09.05 (토),17:00 ,서울고척스카이돔 
KBO + 두산 + SK ,2020.09.05 (토),17:00 ,서울 잠실 야구장 
Kleague + FC 서울 + 부산 아이파크 ,2020.09.05 (토),19:00 ,서울월드컵경기장 
KBO + 두산 + SK ,2020.09.06 (일),14:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KT ,2020.09.06 (일),14:00 ,서울고척스카이돔 
KBO + 두산 + KT ,2020.09.08 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + KT ,2020.09.09 (수),18:30 ,서울 잠실 야구장 
KBO + LG + 키움히어로즈 ,2020.09.10 (목),18:30 ,서울 잠실 야구장 
KBO + LG + 키움히어로즈 ,2020.09.11 (금),18:30 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 충남 아산 FC ,2020.09.12 (토),16:00 ,잠실올림픽주경기장 
KBO + 키움히어로즈 + 두산 ,2020.09.12 (토),17:00 ,서울고척스카이돔 
KBO + LG + 삼성 ,2020.09.12 (토),17:00 ,서울 잠실 야구장 
Kleague + FC 서울 + 수원 삼성 ,2020.09.13 (일),17:30 ,서울월드컵경기장 
KBO + 키움히어로즈 + 두산 ,2020.09.13 (일),14:00 ,서울고척스카이돔 
KBO + LG + 삼성 ,2020.09.13 (일),14:00 ,서울 잠실 야구장 
KBO + 두산 + NC ,2020.09.15 (화),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 롯데 ,2020.09.15 (화),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + 롯데 ,2020.09.16 (수),18:30 ,서울고척스카이돔 
KBO + 두산 + NC ,2020.09.16 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2020.09.17 (목),18:30 ,서울고척스카이돔 
KBO + LG + 롯데 ,2020.09.17 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2020.09.18 (금),18:30 ,서울고척스카이돔 
KBO + LG + 롯데 ,2020.09.18 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 + LG ,2020.09.19 (토),17:00 ,서울 잠실 야구장 
KBO + 두산 + LG ,2020.09.20 (일),14:00 ,서울 잠실 야구장 
Kleague + FC 서울 + 대구 FC ,2020.09.20 (일),15:00 ,서울월드컵경기장 
KBO + LG + SK ,2020.09.22 (화),18:30 ,서울 잠실 야구장 
KBO + LG + SK ,2020.09.23 (수),18:30 ,서울 잠실 야구장 
KBO + 두산 + 삼성 ,2020.09.24 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + SK ,2020.09.24 (목),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + SK ,2020.09.25 (금),18:30 ,서울고척스카이돔 
KBO + 두산 + 삼성 ,2020.09.25 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 + 키움히어로즈 ,2020.09.26 (토),17:00 ,서울 잠실 야구장 
KBO + 두산 + 키움히어로즈 ,2020.09.27 (일),14:00 ,서울 잠실 야구장 
KBO + 두산 + 키움히어로즈 ,2020.09.27 (일),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2020.09.29 (화),18:30 ,서울고척스카이돔 
KBO + LG + 롯데 ,2020.09.29 (화),18:30 ,서울 잠실 야구장 
KBO + LG + 롯데 ,2020.09.30 (수),14:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2020.09.30 (수),14:00 ,서울고척스카이돔 
KBO + LG + 롯데 ,2020.10.01 (목),14:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2020.10.01 (목),14:00 ,서울고척스카이돔 
KBO + 두산 + KIA ,2020.10.02 (금),14:00 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 경남 FC ,2020.10.03 (토),16:00 ,잠실올림픽주경기장 
KBO + 두산 + KIA ,2020.10.03 (토),14:00 ,서울 잠실 야구장 
KBO + 두산 + KIA ,2020.10.04 (일),14:00 ,서울 잠실 야구장 
Kleague + FC 서울 + 부산 아이파크 ,2020.10.04 (일),16:30 ,서울월드컵경기장 
KBO + 키움히어로즈 + NC ,2020.10.06 (화),18:30 ,서울고척스카이돔 
KBO + LG + 삼성 ,2020.10.06 (화),18:30 ,서울 잠실 야구장 
KBO + LG + 삼성 ,2020.10.07 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + NC ,2020.10.07 (수),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + NC ,2020.10.08 (목),18:30 ,서울고척스카이돔 
KBO + LG + 삼성 ,2020.10.08 (목),18:30 ,서울 잠실 야구장 
KBL + 서울SK + 울산현대모비스 ,2020.10.09 (금),14:00 ,잠실학생체육관 
KBO + LG + NC ,2020.10.09 (금),17:00 ,서울 잠실 야구장 
KBL + 서울삼성 + 안양KGC ,2020.10.10 (토),18:04 ,잠실실내체육관 
KBO + LG + NC ,2020.10.10 (토),14:00 ,서울 잠실 야구장 
KBO + LG + NC ,2020.10.10 (토),17:00 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 부천FC ,2020.10.11 (일),13:30 ,잠실올림픽주경기장 
KBO + LG + NC ,2020.10.11 (일),14:00 ,서울 잠실 야구장 
KBL + 서울SK + 서울삼성 ,2020.10.12 (월),19:00 ,잠실학생체육관 
KBO + 두산 + 한화 ,2020.10.13 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + 한화 ,2020.10.14 (수),18:30 ,서울 잠실 야구장 
KBO + 두산 + 한화 ,2020.10.15 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 두산 ,2020.10.16 (금),18:30 ,서울고척스카이돔 
KBO + LG + KIA ,2020.10.16 (금),18:30 ,서울 잠실 야구장 
KOVO + 우리카드 + 대한항공 ,2020.10.17 (토),14:00 ,서울장충체육관 
KBO + 키움히어로즈 + 두산 ,2020.10.17 (토),17:00 ,서울고척스카이돔 
KBO + LG + KIA ,2020.10.17 (토),17:00 ,서울 잠실 야구장 
KBL + 서울삼성 + 수원KT ,2020.10.18 (일),14:00 ,잠실실내체육관 
KBO + LG + KIA ,2020.10.18 (일),14:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 두산 ,2020.10.18 (일),14:00 ,서울고척스카이돔 
KBL + 서울삼성 + 인천전자랜드 ,2020.10.20 (화),19:00 ,잠실실내체육관 
KOVO + GS칼텍스 + 흥국생명 ,2020.10.21 (수),15:30 ,서울장충체육관 
KBO + 두산 + KT ,2020.10.22 (목),18:30 ,서울 잠실 야구장 
KBO + 두산 + 키움히어로즈 ,2020.10.23 (금),18:30 ,서울 잠실 야구장 
KOVO + 우리카드 + KB손해보험 ,2020.10.23 (금),15:30 ,서울장충체육관 
KBO + 두산 + 롯데 ,2020.10.24 (토),17:00 ,서울 잠실 야구장 
Kleague + FC 서울 + 강원 FC ,2020.10.24 (토),14:00 ,서울월드컵경기장 
KBL + 서울SK + 안양KGC ,2020.10.24 (토),17:00 ,잠실학생체육관 
KBL + 서울SK + 수원KT ,2020.10.25 (일),17:00 ,잠실학생체육관 
KBL + 서울삼성 + 울산현대모비스 ,2020.10.26 (월),19:00 ,잠실실내체육관 
KBO + 두산 + 한화 ,2020.10.27 (화),18:30 ,서울 잠실 야구장 
KBO + LG + 한화 ,2020.10.28 (수),18:30 ,서울 잠실 야구장 
KOVO + 우리카드 + 삼성화재 ,2020.10.29 (목),15:30 ,서울장충체육관 
KBO + 두산 + 키움히어로즈 ,2020.10.30 (금),18:30 ,서울 잠실 야구장 
Kleague + FC 서울 + 인천 Utd ,2020.10.31 (토),15:00 ,서울월드컵경기장 
KBL + 서울삼성 + 고양오리온 ,2020.11.01 (일),15:00 ,잠실실내체육관 
KOVO + GS칼텍스 + KGC인삼공사 ,2020.11.01 (일),16:00 ,서울장충체육관 
KBL + 서울SK + 인천전자랜드 ,2020.11.04 (수),19:00 ,잠실학생체육관 
KBL + 서울삼성 + 창원LG ,2020.11.05 (목),19:00 ,잠실실내체육관 
KBL + 서울SK + 전주KCC ,2020.11.06 (금),19:00 ,잠실학생체육관 
KBL + 서울삼성 + 인천전자랜드 ,2020.11.07 (토),15:00 ,잠실실내체육관 
KBL + 서울삼성 + 안양KGC ,2020.11.08 (일),15:00 ,잠실실내체육관 
KBL + 서울삼성 + 원주DB ,2020.11.11 (수),19:00 ,잠실실내체육관 
KOVO + GS칼텍스 + 흥국생명 ,2020.11.11 (수),19:00 ,서울장충체육관 
KOVO + 우리카드 + 한국전력 ,2020.11.12 (목),19:00 ,서울장충체육관 
KBL + 서울삼성 + 고양오리온 ,2020.11.14 (토),15:00 ,잠실실내체육관 
KOVO + GS칼텍스 + 현대건설 ,2020.11.14 (토),16:00 ,서울장충체육관 
KBL + 서울삼성 + 서울SK ,2020.11.18 (수),19:00 ,잠실실내체육관 
KOVO + 우리카드 + OK금융그룹 ,2020.11.20 (금),19:00 ,서울장충체육관 
KOVO + GS칼텍스 + IBK기업은행 ,2020.11.21 (토),16:00 ,서울장충체육관 
Kleague + 서울 이랜드 + 전남 드래곤즈 ,2020.11.21 (토),15:00 ,잠실올림픽주경기장 
KOVO + 우리카드 + 현대캐피탈 ,2020.11.27 (금),19:00 ,서울장충체육관 
KOVO + GS칼텍스 + 한국도로공사 ,2020.11.28 (토),16:00 ,서울장충체육관 
KBL + 서울SK + 창원LG ,2020.12.02 (수),19:00 ,잠실학생체육관 
KBL + 서울삼성 + 전주KCC ,2020.12.05 (토),17:00 ,잠실실내체육관 
KBL + 서울SK + 고양오리온 ,2020.12.06 (일),15:00 ,잠실학생체육관 
KBL + 서울SK + 안양KGC ,2020.12.08 (화),19:00 ,잠실학생체육관 
KOVO + 우리카드 + KB손해보험 ,2020.12.08 (화),19:00 ,서울장충체육관 
KOVO + GS칼텍스 + KGC인삼공사 ,2020.12.16 (수),19:00 ,서울장충체육관 
KOVO + 우리카드 + 삼성화재 ,2020.12.20 (일),14:00 ,서울장충체육관 
KBL + 서울SK + 서울삼성 ,2020.12.25 (금),17:00 ,잠실학생체육관 
KBL + 서울SK + 수원KT ,2020.12.27 (일),15:00 ,잠실학생체육관 
KBL + 서울삼성 + 창원LG ,2021.01.01 (금),17:00 ,잠실실내체육관 
KBL + 서울SK + 인천전자랜드 ,2021.01.02 (토),15:00 ,잠실학생체육관 
KBL + 서울SK + 원주DB ,2021.01.03 (일),15:00 ,잠실학생체육관 
KOVO + 우리카드 + 한국전력 ,2021.01.03 (일),14:00 ,서울장충체육관 
KBL + 서울삼성 + 인천전자랜드 ,2021.01.06 (수),19:00 ,잠실실내체육관 
KOVO + 우리카드 + OK금융그룹 ,2021.01.07 (목),19:00 ,서울장충체육관 
KBL + 서울삼성 + 원주DB ,2021.01.09 (토),15:00 ,잠실실내체육관 
KOVO + GS칼텍스 + 한국도로공사 ,2021.01.10 (일),16:00 ,서울장충체육관 
KBL + 서울SK + 서울삼성 ,2021.01.11 (월),19:00 ,잠실학생체육관 
KOVO + 우리카드 + 현대캐피탈 ,2021.01.20 (수),19:00 ,서울장충체육관 
KBL + 서울SK + 원주DB ,2021.01.20 (수),19:00 ,잠실학생체육관 
KBL + 서울삼성 + 전주KCC ,2021.01.21 (목),19:00 ,잠실실내체육관 
KOVO + GS칼텍스 + 현대건설 ,2021.01.22 (금),19:00 ,서울장충체육관 
KBL + 서울삼성 + 울산현대모비스 ,2021.01.23 (토),15:00 ,잠실실내체육관 
KOVO + 우리카드 + 한국전력 ,2021.01.24 (일),14:00 ,서울장충체육관 
KBL + 서울삼성 + 창원LG ,2021.01.29 (금),19:00 ,잠실실내체육관 
KOVO + GS칼텍스 + IBK기업은행 ,2021.01.29 (금),19:00 ,서울장충체육관 
KBL + 서울SK + 수원KT ,2021.01.30 (토),15:00 ,잠실학생체육관 
KBL + 서울SK + 울산현대모비스 ,2021.01.31 (일),15:00 ,잠실학생체육관 
KBL + 서울SK + 인천전자랜드 ,2021.02.02 (화),19:00 ,잠실학생체육관 
KOVO + 우리카드 + 삼성화재 ,2021.02.05 (금),19:00 ,서울장충체육관 
KBL + 서울삼성 + 전주KCC ,2021.02.08 (월),19:00 ,잠실실내체육관 
KBL + 서울SK + 전주KCC ,2021.02.11 (목),17:00 ,잠실학생체육관 
KOVO + GS칼텍스 + KGC인삼공사 ,2021.02.14 (일),16:00 ,서울장충체육관 
KOVO + 우리카드 + KB손해보험 ,2021.02.17 (수),19:00 ,서울장충체육관 
KOVO + 우리카드 + 대한항공 ,2021.02.20 (토),14:00 ,서울장충체육관 
KOVO + GS칼텍스 + 한국도로공사 ,2021.02.21 (일),16:00 ,서울장충체육관 
