event_name,event_date,event_time,event_loc
KBO + 두산 + LG ,2019.06.14 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2019.06.14 (금),18:30 ,서울고척스카이돔 
KBO + 두산 + LG ,2019.06.15 (토),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2019.06.15 (토),17:00 ,서울고척스카이돔 
Kleague + FC 서울 + 수원 삼성 ,2019.06.16 (일),19:00 ,서울월드컵경기장 
KBO + 키움히어로즈 + 한화 ,2019.06.16 (일),17:00 ,서울고척스카이돔 
KBO + 두산 + LG ,2019.06.16 (일),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KT ,2019.06.18 (화),18:30 ,서울고척스카이돔 
KBO + 두산 + NC ,2019.06.18 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + NC ,2019.06.19 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KT ,2019.06.19 (수),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + KT ,2019.06.20 (목),18:30 ,서울고척스카이돔 
KBO + 두산 + NC ,2019.06.20 (목),18:30 ,서울 잠실 야구장 
KBO + LG + KIA ,2019.06.21 (금),18:30 ,서울 잠실 야구장 
KBO + LG + KIA ,2019.06.22 (토),17:00 ,서울 잠실 야구장 
KBO + LG + KIA ,2019.06.23 (일),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2019.06.25 (화),18:30 ,서울고척스카이돔 
KBO + LG + SK ,2019.06.25 (화),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2019.06.26 (수),18:30 ,서울고척스카이돔 
KBO + LG + SK ,2019.06.26 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2019.06.27 (목),18:30 ,서울고척스카이돔 
KBO + LG + SK ,2019.06.27 (목),18:30 ,서울 잠실 야구장 
KBO + 두산 + 롯데 ,2019.06.28 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 + 롯데 ,2019.06.29 (토),17:00 ,서울 잠실 야구장 
Kleague + FC 서울 + 울산 현대 ,2019.06.30 (일),19:00 ,서울월드컵경기장 
KBO + 두산 + 롯데 ,2019.06.30 (일),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 두산 ,2019.07.02 (화),18:30 ,서울고척스카이돔 
KBO + LG + 한화 ,2019.07.02 (화),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 두산 ,2019.07.03 (수),18:30 ,서울고척스카이돔 
KBO + LG + 한화 ,2019.07.03 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 두산 ,2019.07.04 (목),18:30 ,서울고척스카이돔 
KBO + LG + 한화 ,2019.07.04 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 롯데 ,2019.07.05 (금),18:30 ,서울고척스카이돔 
KBO + 두산 + SK ,2019.07.05 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 롯데 ,2019.07.06 (토),18:00 ,서울고척스카이돔 
Kleague + FC 서울 + 강원 FC ,2019.07.06 (토),19:00 ,서울월드컵경기장 
KBO + 두산 + SK ,2019.07.06 (토),18:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 롯데 ,2019.07.07 (일),18:00 ,서울고척스카이돔 
KBO + 두산 + SK ,2019.07.07 (일),18:00 ,서울 잠실 야구장 
KBO + LG + 두산 ,2019.07.09 (화),18:30 ,서울 잠실 야구장 
KBO + LG + 두산 ,2019.07.10 (수),18:30 ,서울 잠실 야구장 
KBO + LG + 두산 ,2019.07.11 (목),18:30 ,서울 잠실 야구장 
KBO + LG + 삼성 ,2019.07.12 (금),18:30 ,서울 잠실 야구장 
KBO + LG + 삼성 ,2019.07.13 (토),18:00 ,서울 잠실 야구장 
KBO + LG + 삼성 ,2019.07.14 (일),18:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 삼성 ,2019.07.16 (화),18:30 ,서울고척스카이돔 
KBO + 두산 + KT ,2019.07.16 (화),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 삼성 ,2019.07.17 (수),18:30 ,서울고척스카이돔 
KBO + 두산 + KT ,2019.07.17 (수),18:30 ,서울 잠실 야구장 
KBO + 두산 + KT ,2019.07.18 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 삼성 ,2019.07.18 (목),18:30 ,서울고척스카이돔 
Kleague + FC 서울 + 전북 현대 ,2019.07.20 (토),19:00 ,서울월드컵경기장 
KBO + 키움히어로즈 + NC ,2019.07.26 (금),18:30 ,서울고척스카이돔 
KBO + 두산 + KIA ,2019.07.26 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 + KIA ,2019.07.27 (토),18:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + NC ,2019.07.27 (토),18:00 ,서울고척스카이돔 
KBO + 키움히어로즈 + NC ,2019.07.28 (일),18:00 ,서울고척스카이돔 
KBO + 두산 + KIA ,2019.07.28 (일),18:00 ,서울 잠실 야구장 
KBO + LG + 키움히어로즈 ,2019.07.30 (화),18:30 ,서울 잠실 야구장 
KBO + LG + 키움히어로즈 ,2019.07.31 (수),18:30 ,서울 잠실 야구장 
KBO + LG + 키움히어로즈 ,2019.08.01 (목),18:30 ,서울 잠실 야구장 
Kleague + FC 서울 + 대구 FC ,2019.08.02 (금),20:00 ,서울월드컵경기장 
KBO + 키움히어로즈 + KT ,2019.08.03 (토),18:00 ,서울고척스카이돔 
KBO + LG + 삼성 ,2019.08.03 (토),18:00 ,서울 잠실 야구장 
KBO + LG + 삼성 ,2019.08.04 (일),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KT ,2019.08.04 (일),17:00 ,서울고척스카이돔 
Kleague + 서울 이랜드 + 부천 FC ,2019.08.04 (일),20:00 ,잠실올림픽주경기장 
KBO + 두산 + 한화 ,2019.08.06 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + 한화 ,2019.08.07 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + SK ,2019.08.08 (목),18:30 ,서울고척스카이돔 
KBO + 두산 + KT ,2019.08.08 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + SK ,2019.08.09 (금),18:30 ,서울고척스카이돔 
KBO + 두산 + KT ,2019.08.09 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 두산 ,2019.08.10 (토),18:00 ,서울고척스카이돔 
KBO + LG + SK ,2019.08.10 (토),18:00 ,서울 잠실 야구장 
Kleague + FC 서울 + 강원 FC ,2019.08.11 (일),20:00 ,서울월드컵경기장 
KBO + 키움히어로즈 + 두산 ,2019.08.11 (일),17:00 ,서울고척스카이돔 
KBO + LG + SK ,2019.08.11 (일),17:00 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 수원 FC ,2019.08.12 (월),19:00 ,잠실올림픽주경기장 
KBO + LG + 키움히어로즈 ,2019.08.13 (화),18:30 ,서울 잠실 야구장 
KBO + LG + 키움히어로즈 ,2019.08.14 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + NC ,2019.08.15 (목),17:00 ,서울고척스카이돔 
KBO + 두산 + LG ,2019.08.15 (목),17:00 ,서울 잠실 야구장 
KBO + 두산 + LG ,2019.08.16 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + NC ,2019.08.16 (금),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + 한화 ,2019.08.17 (토),18:00 ,서울고척스카이돔 
KBO + 두산 + 롯데 ,2019.08.17 (토),18:00 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + FC 안양 ,2019.08.18 (일),19:00 ,잠실올림픽주경기장 
KBO + 두산 + 롯데 ,2019.08.18 (일),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2019.08.18 (일),17:00 ,서울고척스카이돔 
KBO + LG + KIA ,2019.08.20 (화),18:30 ,서울 잠실 야구장 
KBO + LG + KIA ,2019.08.21 (수),18:30 ,서울 잠실 야구장 
KBO + LG + NC ,2019.08.22 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2019.08.22 (목),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + KIA ,2019.08.23 (금),18:30 ,서울고척스카이돔 
KBO + LG + NC ,2019.08.23 (금),18:30 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 안산 그리너스 ,2019.08.24 (토),19:00 ,잠실올림픽주경기장 
KBO + LG + KT ,2019.08.24 (토),18:00 ,서울 잠실 야구장 
KBO + LG + KT ,2019.08.25 (일),17:00 ,서울 잠실 야구장 
KBO + 두산 + SK ,2019.08.27 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + SK ,2019.08.28 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 롯데 ,2019.08.29 (목),18:30 ,서울고척스카이돔 
KBO + LG + 한화 ,2019.08.29 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 롯데 ,2019.08.30 (금),18:30 ,서울고척스카이돔 
KBO + LG + 한화 ,2019.08.30 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 + 삼성 ,2019.08.31 (토),18:00 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 부산 아이파크 ,2019.08.31 (토),19:00 ,잠실올림픽주경기장 
Kleague + FC 서울 + 전북 현대 ,2019.09.01 (일),19:00 ,서울월드컵경기장 
KBO + 두산 + 삼성 ,2019.09.01 (일),14:00 ,서울 잠실 야구장 
KBO + 두산 + 키움히어로즈 ,2019.09.03 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + 키움히어로즈 ,2019.09.04 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 삼성 ,2019.09.05 (목),18:30 ,서울고척스카이돔 
KBO + LG + 롯데 ,2019.09.05 (목),18:30 ,서울 잠실 야구장 
KBO + LG + 롯데 ,2019.09.06 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 삼성 ,2019.09.06 (금),18:30 ,서울고척스카이돔 
KBO + LG + 두산 ,2019.09.07 (토),17:00 ,서울 잠실 야구장 
KBO + LG + 두산 ,2019.09.08 (일),14:00 ,서울 잠실 야구장 
KBO + 두산 + NC ,2019.09.10 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + NC ,2019.09.11 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + LG ,2019.09.12 (목),17:00 ,서울고척스카이돔 
KBO + 두산 + KIA ,2019.09.12 (목),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + LG ,2019.09.13 (금),14:00 ,서울고척스카이돔 
KBO + 두산 + KIA ,2019.09.13 (금),14:00 ,서울 잠실 야구장 
KBO + LG + KIA ,2019.09.14 (토),17:00 ,서울 잠실 야구장 
KBO + LG + 두산 ,2019.09.15 (일),14:00 ,서울 잠실 야구장 
Kleague + FC 서울 + 인천 Utd ,2019.09.15 (일),17:00 ,서울월드컵경기장 
KBO + 두산 + 키움히어로즈 ,2019.09.16 (월),18:30 ,서울 잠실 야구장 
KBO + 두산 + KIA ,2019.09.20 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 + KIA ,2019.09.21 (토),17:00 ,서울 잠실 야구장 
KBO + 두산 + LG ,2019.09.22 (일),14:00 ,서울 잠실 야구장 
KBO + LG + 한화 ,2019.09.23 (월),18:30 ,서울 잠실 야구장 
KBO + LG + 삼성 ,2019.09.24 (화),18:30 ,서울 잠실 야구장 
Kleague + FC 서울 + 경남 FC ,2019.09.25 (수),19:30 ,서울월드컵경기장 
KBO + LG + NC ,2019.09.27 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 + 한화 ,2019.09.28 (토),17:00 ,서울 잠실 야구장 
Kleague + FC 서울 + 상주 상무 ,2019.09.29 (일),15:00 ,서울월드컵경기장 
KBO + LG + 두산 ,2019.09.29 (일),14:00 ,서울 잠실 야구장 
KBO + LG + 롯데 ,2019.09.30 (월),18:30 ,서울 잠실 야구장 
KBO + 두산 + NC ,2019.10.01 (화),18:30 ,서울 잠실 야구장 
KOVO + GS칼텍스 + 흥국생명 ,2019.10.22 (화),19:00 ,서울장충체육관 
KOVO + 우리카드 + KB손해보험 ,2019.10.27 (일),14:00 ,서울장충체육관 
KOVO + GS칼텍스 + IBK기업은행 ,2019.10.30 (수),19:00 ,서울장충체육관 
KOVO + 우리카드 + 대한항공 ,2019.10.31 (목),19:00 ,서울장충체육관 
Kleague + FC 서울 + 울산 현대 ,2019.11.03 (일),15:00 ,서울월드컵경기장 
KOVO + GS칼텍스 + 현대건설 ,2019.11.06 (수),19:00 ,서울장충체육관 
KOVO + 우리카드 + OK저축은행 ,2019.11.09 (토),14:00 ,서울장충체육관 
KOVO + GS칼텍스 + 한국도로공사 ,2019.11.20 (수),19:00 ,서울장충체육관 
KOVO + 우리카드 + 한국전력 ,2019.11.22 (금),19:00 ,서울장충체육관 
Kleague + FC 서울 + 포항 스틸러스 ,2019.11.23 (토),14:00 ,서울월드컵경기장 
KOVO + GS칼텍스 + KGC인삼공사 ,2019.11.24 (일),16:00 ,서울장충체육관 
KOVO + 우리카드 + 삼성화재 ,2019.11.27 (수),19:00 ,서울장충체육관 
KOVO + GS칼텍스 + 한국도로공사 ,2019.12.04 (수),19:00 ,서울장충체육관 
KOVO + 우리카드 + KB손해보험 ,2019.12.07 (토),14:00 ,서울장충체육관 
KOVO + GS칼텍스 + 흥국생명 ,2019.12.08 (일),14:15 ,서울장충체육관 
KOVO + 우리카드 + 현대캐피탈 ,2019.12.14 (토),14:00 ,서울장충체육관 
KOVO + 우리카드 + 대한항공 ,2019.12.19 (목),19:00 ,서울장충체육관 
KOVO + 우리카드 + 한국전력 ,2019.12.31 (화),19:00 ,서울장충체육관 
KOVO + GS칼텍스 + 현대건설 ,2020.01.16 (목),19:00 ,서울장충체육관 
KOVO + 우리카드 + OK저축은행 ,2020.01.19 (일),14:00 ,서울장충체육관 
KOVO + GS칼텍스 + 한국도로공사 ,2020.01.25 (토),16:00 ,서울장충체육관 
KOVO + 우리카드 + 삼성화재 ,2020.01.26 (일),14:00 ,서울장충체육관 
KOVO + GS칼텍스 + KGC인삼공사 ,2020.01.29 (수),19:00 ,서울장충체육관 
KOVO + GS칼텍스 + IBK기업은행 ,2020.02.02 (일),16:00 ,서울장충체육관 
KOVO + 우리카드 + 현대캐피탈 ,2020.02.05 (수),19:00 ,서울장충체육관 
KOVO + 우리카드 + 대한항공 ,2020.02.09 (일),14:00 ,서울장충체육관 
KOVO + GS칼텍스 + 흥국생명 ,2020.02.13 (목),19:00 ,서울장충체육관 
KOVO + 우리카드 + KB손해보험 ,2020.02.20 (목),19:00 ,서울장충체육관 
KOVO + GS칼텍스 + 현대건설 ,2020.02.23 (일),16:00 ,서울장충체육관 
KOVO + 우리카드 + 현대캐피탈 ,2020.02.27 (목),19:10 ,서울장충체육관 
KOVO + 우리카드 + OK저축은행 ,2020.03.03 (화),19:00 ,서울장충체육관 
KOVO + GS칼텍스 + IBK기업은행 ,2020.03.04 (수),19:00 ,서울장충체육관 
KOVO + GS칼텍스 + KGC인삼공사 ,2020.03.07 (토),16:00 ,서울장충체육관 
KOVO + 우리카드 + 한국전력 ,2020.03.12 (목),19:00 ,서울장충체육관 
KOVO + 우리카드 + 삼성화재 ,2020.03.17 (화),19:00 ,서울장충체육관 
KBO + LG + 두산 ,2020.05.05 (화),14:00 ,서울 잠실 야구장 
KBO + LG + 두산 ,2020.05.06 (수),18:30 ,서울 잠실 야구장 
KBO + LG + 두산 ,2020.05.07 (목),18:30 ,서울 잠실 야구장 
KBO + 두산 + KT ,2020.05.08 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2020.05.08 (금),18:30 ,서울고척스카이돔 
KBO + 두산 + KT ,2020.05.09 (토),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2020.05.09 (토),17:00 ,서울고척스카이돔 
KBO + 키움히어로즈 + 한화 ,2020.05.10 (일),14:00 ,서울고척스카이돔 
KBO + 두산 + KT ,2020.05.10 (일),14:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 삼성 ,2020.05.12 (화),18:30 ,서울고척스카이돔 
