event_name,event_date,event_time,event_loc
KBO + 두산 + KT ,2022.06.17 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + LG ,2022.06.18 (토),14:00 ,서울고척스카이돔 
KBO + 두산 + KT ,2022.06.18 (토),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + LG ,2022.06.19 (일),14:00 ,서울고척스카이돔 
KBO + 두산 + KT ,2022.06.19 (일),17:00 ,서울 잠실 야구장 
KBO + LG + 한화 ,2022.06.21 (화),18:30 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 안산 그리너스 ,2022.06.22 (수),19:30 ,목동종합운동장 주경기장 
Kleague + FC 서울 + 울산 현대 ,2022.06.22 (수),19:30 ,서울월드컵경기장 
KBO + LG + 한화 ,2022.06.22 (수),18:30 ,서울 잠실 야구장 
KBO + LG + 한화 ,2022.06.23 (목),18:30 ,서울 잠실 야구장 
KBO + 두산 + KIA ,2022.06.24 (금),18:30 ,서울 잠실 야구장 
Kleague + FC 서울 + 인천 Utd ,2022.06.25 (토),20:00 ,서울월드컵경기장 
KBO + 두산 + KIA ,2022.06.25 (토),17:00 ,서울 잠실 야구장 
KBO + 두산 + KIA ,2022.06.26 (일),17:00 ,서울 잠실 야구장 
KBO + LG + NC ,2022.06.28 (화),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2022.06.28 (화),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + KIA ,2022.06.29 (수),18:30 ,서울고척스카이돔 
KBO + LG + NC ,2022.06.29 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2022.06.30 (목),18:30 ,서울고척스카이돔 
KBO + LG + NC ,2022.06.30 (목),18:30 ,서울 잠실 야구장 
KBO + LG + 롯데 ,2022.07.01 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2022.07.01 (금),18:30 ,서울고척스카이돔 
KBO + LG + 롯데 ,2022.07.02 (토),18:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2022.07.02 (토),14:00 ,서울고척스카이돔 
Kleague + 서울 이랜드 + 전남 드래곤즈 ,2022.07.03 (일),20:00 ,목동종합운동장 주경기장 
KBO + LG + 롯데 ,2022.07.03 (일),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2022.07.03 (일),14:00 ,서울고척스카이돔 
KBO + 두산 + 키움히어로즈 ,2022.07.05 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + 키움히어로즈 ,2022.07.06 (수),18:30 ,서울 잠실 야구장 
Kleague + FC 서울 + 전북 현대 ,2022.07.06 (수),19:30 ,서울월드컵경기장 
KBO + 두산 + 키움히어로즈 ,2022.07.07 (목),18:30 ,서울 잠실 야구장 
KBO + 두산 + LG ,2022.07.08 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + NC ,2022.07.08 (금),18:30 ,서울고척스카이돔 
KBO + 두산 + LG ,2022.07.09 (토),18:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + NC ,2022.07.09 (토),14:00 ,서울고척스카이돔 
KBO + 두산 + LG ,2022.07.10 (일),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + NC ,2022.07.10 (일),14:00 ,서울고척스카이돔 
Kleague + 서울 이랜드 + 광주 FC ,2022.07.11 (월),19:00 ,목동종합운동장 주경기장 
KBO + LG + KIA ,2022.07.12 (화),18:30 ,서울 잠실 야구장 
KBO + LG + KIA ,2022.07.13 (수),18:30 ,서울 잠실 야구장 
KBO + LG + KIA ,2022.07.14 (목),18:30 ,서울 잠실 야구장 
KBO +  +  ,2022.07.16 (토),18:00 ,서울 잠실 야구장 
Kleague + FC 서울 + 대구 FC ,2022.07.16 (토),20:00 ,서울월드컵경기장 
KBO + 키움히어로즈 + 삼성 ,2022.07.22 (금),18:30 ,서울고척스카이돔 
KBO + 두산 +  SSG ,2022.07.22 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 +  SSG ,2022.07.23 (토),18:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 삼성 ,2022.07.23 (토),14:00 ,서울고척스카이돔 
KBO + 두산 +  SSG ,2022.07.24 (일),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 삼성 ,2022.07.24 (일),14:00 ,서울고척스카이돔 
KBO + 두산 + 롯데 ,2022.07.26 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + 롯데 ,2022.07.27 (수),18:30 ,서울 잠실 야구장 
KBO + 두산 + 롯데 ,2022.07.28 (목),18:30 ,서울 잠실 야구장 
KBO + LG + KT ,2022.07.29 (금),18:30 ,서울 잠실 야구장 
KBO + LG + KT ,2022.07.30 (토),18:00 ,서울 잠실 야구장 
KBO + LG + KT ,2022.07.31 (일),17:00 ,서울 잠실 야구장 
